11,"INSERT INTO topic (title, content, in_time, user_id, comment_count 	, collect_count, view, top, good) VALUES (%s, %s, %s, %s, %s 	, %s, %s, %s, %s)","34"
12,"UPDATE user SET username = %s, telegram_name = %s, password = %s, email = %s, website = %s, bio = %s, score = %s, in_time = %s, token = %s, email_notification = %s, active = %s WHERE id = %s","36,208,352,408,449,482,531,582,632,805,871"
13,"SELECT id, topic_id, user_id, content, in_time 	, comment_id, up_ids FROM comment WHERE id = %s","46,190,409,450,515,629,730,792,802"
14,"UPDATE comment SET topic_id = %s, user_id = %s, content = %s, in_time = %s, up_ids = %s WHERE id = %s","48"
15,"UPDATE user SET username = %s, password = %s, email = %s, score = %s, in_time = %s, token = %s, email_notification = %s, active = %s WHERE id = %s","49,518,795"
16,"SELECT COUNT(1) FROM topic t WHERE to_days(t.in_time) = to_days(now())","50"
17,"SELECT COUNT(1) FROM tag WHERE to_days(in_time) = to_days(now())","51"
18,"SELECT COUNT(1) FROM comment WHERE to_days(in_time) = to_days(now())","52"
19,"SELECT COUNT(1) FROM user WHERE to_days(in_time) = to_days(now())","53"
20,"SELECT id, username, telegram_name, avatar, password 	, email, mobile, website, bio, score 	, in_time, token, email_notification, active FROM user WHERE username = %s","60,152,619,638,701"
21,"SELECT id, oauth_id, `type`, login, access_token 	, in_time, bio, email, user_id, refresh_token 	, union_id, expires_in FROM oauth_user WHERE user_id = %s","61,639"
22,"SELECT COUNT(1) FROM collect WHERE user_id = %s","62,640"
23,"UPDATE system_config SET `key` = %s, `value` = %s WHERE `key` = %s","85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129"
24,"SELECT COUNT(1) FROM user","139"
25,"SELECT id, username, telegram_name, avatar, password 	, email, mobile, website, bio, score 	, in_time, token, email_notification, active FROM user ORDER BY in_time DESC LIMIT %s, 20","140"
26,"SELECT COUNT(1) FROM user WHERE username = %s","151"
27,"SELECT id, name FROM role","162"
28,"UPDATE topic SET title = %s, content = %s, in_time = %s, modify_time = %s, user_id = %s, comment_count = %s, collect_count = %s, view = %s, top = %s, good = %s WHERE id = %s","197,230,303,373,398,439"
29,"SELECT id, username, telegram_name, avatar, password 	, email, mobile, website, bio, score 	, in_time, token, email_notification, active FROM user WHERE id = %s","206,275,324,351,365,417,425,458,490,530,541,711,838,870"
30,"DELETE FROM comment WHERE id = %s","209"
31,"SELECT COUNT(1) FROM topic t 	LEFT JOIN user u ON t.user_id = u.id","248"
32,"SELECT t.`id`, t.`title`, t.`content`, t.`in_time`, t.`modify_time` 	, t.`user_id`, t.`comment_count`, t.`collect_count`, t.`view`, t.`top` 	, t.`good`, t.`up_ids`, u.username FROM topic t 	LEFT JOIN user u ON t.user_id = u.id ORDER BY t.in_time DESC LIMIT %s, 20","249"
33,"SELECT COUNT(1) FROM topic t 	LEFT JOIN user u ON t.user_id = u.id WHERE t.in_time BETWEEN %s AND %s","260"
34,"SELECT t.`id`, t.`title`, t.`content`, t.`in_time`, t.`modify_time` 	, t.`user_id`, t.`comment_count`, t.`collect_count`, t.`view`, t.`top` 	, t.`good`, t.`up_ids`, u.username FROM topic t 	LEFT JOIN user u ON t.user_id = u.id WHERE t.in_time BETWEEN %s AND %s ORDER BY t.in_time DESC LIMIT %s, 20","261"
35,"SELECT tag_id, topic_id FROM topic_tag WHERE topic_id = %s","269,318,359,506"
36,"SELECT topic_id, user_id, in_time FROM collect WHERE topic_id = %s","276,325,366"
37,"SELECT topic_id, user_id, in_time FROM collect WHERE topic_id = %s 	AND user_id = %s","277,326,367"
38,"UPDATE topic SET title = %s, content = %s, in_time = %s, user_id = %s, comment_count = %s, collect_count = %s, view = %s, top = %s, good = %s WHERE id = %s","283,332,472,597"
39,"INSERT INTO comment (topic_id, user_id, content, in_time, comment_id) VALUES (%s, %s, %s, %s, %s)","397,438"
40,"INSERT INTO notification (topic_id, user_id, target_user_id, action, in_time 	, content, `read`) VALUES (%s, %s, %s, %s, %s 	, %s, %s)","410,418,451,483"
41,"INSERT INTO comment (topic_id, user_id, content, in_time) VALUES (%s, %s, %s, %s)","471"
42,"UPDATE comment SET topic_id = %s, user_id = %s, content = %s, in_time = %s, comment_id = %s, up_ids = %s WHERE id = %s","517,631,794,804"
43,"SELECT COUNT(1) FROM tag","553"
44,"SELECT id, name, description, icon, topic_count 	, in_time FROM tag ORDER BY topic_count DESC","554"
45,"UPDATE topic SET title = %s, content = %s, in_time = %s, user_id = %s, comment_count = %s, collect_count = %s, view = %s, top = %s, good = %s, up_ids = %s WHERE id = %s","578"
46,"SELECT COUNT(1) FROM sensitive_word","652"
47,"SELECT id, word FROM sensitive_word","653"
48,"SELECT COUNT(1) FROM sensitive_word WHERE word = %s","664"
49,"SELECT id, word FROM sensitive_word WHERE word = %s","665"
50,"SELECT id, name, value, pid FROM permission WHERE pid = %s","668,669,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756"
51,"SELECT COUNT(1) FROM comment c 	LEFT JOIN topic t ON c.topic_id = t.id 	LEFT JOIN user u ON u.id = c.user_id","680"
52,"SELECT c.`id`, c.`content`, c.`topic_id`, c.`user_id`, c.`in_time` 	, c.`comment_id`, c.`up_ids`, t.title, t.id AS topicId, u.username FROM comment c 	LEFT JOIN topic t ON c.topic_id = t.id 	LEFT JOIN user u ON u.id = c.user_id ORDER BY c.in_time DESC LIMIT %s, 20","681"
53,"SELECT COUNT(1) FROM comment c 	LEFT JOIN topic t ON c.topic_id = t.id 	LEFT JOIN user u ON u.id = c.user_id WHERE c.in_time BETWEEN %s AND %s","692"
54,"SELECT c.`id`, c.`content`, c.`topic_id`, c.`user_id`, c.`in_time` 	, c.`comment_id`, c.`up_ids`, t.title, t.id AS topicId, u.username FROM comment c 	LEFT JOIN topic t ON c.topic_id = t.id 	LEFT JOIN user u ON u.id = c.user_id WHERE c.in_time BETWEEN %s AND %s ORDER BY c.in_time DESC LIMIT %s, 20","693"
55,"SELECT id, username, telegram_name, avatar, password 	, email, mobile, website, bio, score 	, in_time, token, email_notification, active FROM user WHERE email = %s","707"
56,"INSERT INTO user (username, password, email, in_time, token 	, active) VALUES (%s, %s, %s, %s, %s 	, %s)","710"
57,"SELECT id, user_id, code, in_time, expire_time 	, email, mobile, used FROM code WHERE email = %s 	AND user_id = %s 	AND used = %s 	AND expire_time > %s","718"
58,"SELECT id, user_id, code, in_time, expire_time 	, email, mobile, used FROM code WHERE code = %s","719"
59,"INSERT INTO code (user_id, code, in_time, expire_time, email) VALUES (%s, %s, %s, %s, %s)","720"
60,"UPDATE role SET name = %s WHERE id = %s","767"
61,"DELETE FROM role_permission WHERE role_id = %s","768"
62,"INSERT INTO role_permission (role_id, permission_id) VALUES (%s, %s)","769,770,771,772,773,774,775,776,777,778,779,780,781,782"
63,"UPDATE notification SET `read` = %s WHERE target_user_id = %s","812"
64,"UPDATE user SET username = %s, telegram_name = %s, email = %s, website = %s, bio = %s, score = %s, token = %s, email_notification = %s WHERE id = %s","848"
65,"SELECT COUNT(1) FROM notification WHERE target_user_id = %s 	AND `read` = %s","855"
